datetime_utc,site_no,qual_cd,discharge_cms
2021-05-05 16:00:00+00:00,02423110,A,2.917
2021-05-05 16:15:00+00:00,02423110,A,2.888
2021-05-05 16:30:00+00:00,02423110,A,2.888
2021-05-05 16:45:00+00:00,02423110,A,2.832
2021-05-05 17:00:00+00:00,02423110,A,2.786
2021-05-05 17:15:00+00:00,02423110,A,2.832
2021-05-05 17:30:00+00:00,02423110,A,2.741
2021-05-05 17:45:00+00:00,02423110,A,2.917
2021-05-05 18:00:00+00:00,02423110,A,2.693
2021-05-05 18:30:00+00:00,02423110,A,2.693
2021-05-10 05:45:00+00:00,02423110,A,3.851
2021-05-10 06:00:00+00:00,02423110,A,5.154
2021-05-10 06:15:00+00:00,02423110,A,5.89
2021-05-10 06:30:00+00:00,02423110,A,5.692
2021-05-10 06:45:00+00:00,02423110,A,5.352
2021-05-10 07:00:00+00:00,02423110,A,4.899
2021-05-10 07:15:00+00:00,02423110,A,4.446
2021-05-10 07:30:00+00:00,02423110,A,4.191
2021-05-10 07:45:00+00:00,02423110,A,3.908
2021-05-10 08:00:00+00:00,02423110,A,3.653
2021-05-10 08:15:00+00:00,02423110,A,3.483
2021-05-10 08:30:00+00:00,02423110,A,3.341
2021-05-10 08:45:00+00:00,02423110,A,3.2
2021-05-10 09:00:00+00:00,02423110,A,3.058
2021-05-10 09:15:00+00:00,02423110,A,2.945
2021-05-10 09:30:00+00:00,02423110,A,2.86
2021-05-10 09:45:00+00:00,02423110,A,2.764
2021-05-10 10:00:00+00:00,02423110,A,2.673
2021-06-09 17:30:00+00:00,02423110,A,4.304
2021-06-09 17:45:00+00:00,02423110,A,3.256
2021-06-09 18:00:00+00:00,02423110,A,3.285
2021-06-09 22:15:00+00:00,02423110,A,3.256
2021-06-09 22:30:00+00:00,02423110,A,3.426
2021-06-09 22:45:00+00:00,02423110,A,3.37
2021-06-09 23:00:00+00:00,02423110,A,3.37
2021-06-09 23:15:00+00:00,02423110,A,3.285
2021-06-09 23:30:00+00:00,02423110,A,3.285
2021-06-09 23:45:00+00:00,02423110,A,3.256
2021-06-10 00:00:00+00:00,02423110,A,3.256
2021-06-10 00:15:00+00:00,02423110,A,3.2
2021-06-10 00:30:00+00:00,02423110,A,3.143
2021-06-10 00:45:00+00:00,02423110,A,3.058
2021-06-10 01:00:00+00:00,02423110,A,3.002
2021-06-10 01:15:00+00:00,02423110,A,2.945
2021-06-10 01:30:00+00:00,02423110,A,2.86
2021-06-10 01:45:00+00:00,02423110,A,2.761
2021-06-10 02:00:00+00:00,02423110,A,2.67
2021-06-20 01:00:00+00:00,02423110,A,3.087
2021-06-20 01:15:00+00:00,02423110,A,3.653
2021-06-20 01:30:00+00:00,02423110,A,3.653
2021-06-20 01:45:00+00:00,02423110,A,3.568
2021-06-20 02:00:00+00:00,02423110,A,4.134
2021-06-20 02:15:00+00:00,02423110,A,5.154
2021-06-20 02:30:00+00:00,02423110,A,6.258
2021-06-20 02:45:00+00:00,02423110,A,7.815
2021-06-20 03:00:00+00:00,02423110,A,8.693
2021-06-20 03:15:00+00:00,02423110,A,9.543
2021-06-20 03:30:00+00:00,02423110,A,9.628
2021-06-20 03:45:00+00:00,02423110,A,9.543
2021-06-20 04:00:00+00:00,02423110,A,9.883
2021-06-20 04:15:00+00:00,02423110,A,11.072
2021-06-20 04:30:00+00:00,02423110,A,12.148
2021-06-20 04:45:00+00:00,02423110,A,12.148
2021-06-20 05:00:00+00:00,02423110,A,11.95
2021-06-20 05:15:00+00:00,02423110,A,11.78
2021-06-20 05:30:00+00:00,02423110,A,11.78
2021-06-20 05:45:00+00:00,02423110,A,11.497
2021-06-20 06:00:00+00:00,02423110,A,11.61
2021-06-20 06:15:00+00:00,02423110,A,11.61
2021-06-20 06:30:00+00:00,02423110,A,11.78
2021-06-20 06:45:00+00:00,02423110,A,11.78
2021-06-20 07:00:00+00:00,02423110,A,11.497
2021-06-20 07:15:00+00:00,02423110,A,11.327
2021-06-20 07:30:00+00:00,02423110,A,11.242
2021-06-20 07:45:00+00:00,02423110,A,11.497
2021-06-20 08:00:00+00:00,02423110,A,11.695
2021-06-20 08:15:00+00:00,02423110,A,11.95
2021-06-20 08:30:00+00:00,02423110,A,12.063
2021-06-20 08:45:00+00:00,02423110,A,11.865
2021-06-20 09:00:00+00:00,02423110,A,11.695
2021-06-20 09:15:00+00:00,02423110,A,11.497
2021-06-20 09:30:00+00:00,02423110,A,11.157
2021-06-20 09:45:00+00:00,02423110,A,10.817
2021-06-20 10:00:00+00:00,02423110,A,10.477
2021-06-20 10:15:00+00:00,02423110,A,10.222
2021-06-20 10:30:00+00:00,02423110,A,10.052
2021-06-20 10:45:00+00:00,02423110,A,9.713
2021-06-20 11:00:00+00:00,02423110,A,9.401
2021-06-20 11:15:00+00:00,02423110,A,9.146
2021-06-20 11:30:00+00:00,02423110,A,9.09
2021-06-20 11:45:00+00:00,02423110,A,8.693
2021-06-20 12:00:00+00:00,02423110,A,8.552
2021-06-20 12:15:00+00:00,02423110,A,8.24
2021-06-20 12:30:00+00:00,02423110,A,8.099
2021-06-20 12:45:00+00:00,02423110,A,7.872
2021-06-20 13:00:00+00:00,02423110,A,7.73
2021-06-20 13:15:00+00:00,02423110,A,7.532
2021-06-20 13:30:00+00:00,02423110,A,7.306
2021-06-20 13:45:00+00:00,02423110,A,7.108
2021-06-20 14:00:00+00:00,02423110,A,7.023
2021-06-20 14:15:00+00:00,02423110,A,6.909
2021-06-20 14:30:00+00:00,02423110,A,6.768
2021-06-20 14:45:00+00:00,02423110,A,6.626
2021-06-20 15:00:00+00:00,02423110,A,6.428
2021-06-20 15:15:00+00:00,02423110,A,6.315
2021-06-20 15:30:00+00:00,02423110,A,6.116
2021-06-20 15:45:00+00:00,02423110,A,5.947
2021-06-20 16:00:00+00:00,02423110,A,5.805
2021-06-20 16:15:00+00:00,02423110,A,5.692
2021-06-20 16:30:00+00:00,02423110,A,5.522
2021-06-20 16:45:00+00:00,02423110,A,5.465
2021-06-20 17:00:00+00:00,02423110,A,5.267
2021-06-20 17:15:00+00:00,02423110,A,5.154
2021-06-20 17:30:00+00:00,02423110,A,4.984
2021-06-20 17:45:00+00:00,02423110,A,4.87
2021-06-20 18:00:00+00:00,02423110,A,4.786
2021-06-20 18:15:00+00:00,02423110,A,4.672
2021-06-20 18:30:00+00:00,02423110,A,4.616
2021-06-20 18:45:00+00:00,02423110,A,4.502
2021-06-20 19:00:00+00:00,02423110,A,4.361
2021-06-20 19:15:00+00:00,02423110,A,4.248
2021-06-20 19:30:00+00:00,02423110,A,4.191
2021-06-20 19:45:00+00:00,02423110,A,4.191
2021-06-20 20:00:00+00:00,02423110,A,4.106
2021-06-20 20:15:00+00:00,02423110,A,3.993
2021-06-20 20:30:00+00:00,02423110,A,3.908
2021-06-20 20:45:00+00:00,02423110,A,3.851
2021-06-20 21:00:00+00:00,02423110,A,3.794
2021-06-20 21:15:00+00:00,02423110,A,3.738
2021-06-20 21:30:00+00:00,02423110,A,3.653
2021-06-20 21:45:00+00:00,02423110,A,3.653
2021-06-20 22:00:00+00:00,02423110,A,3.568
2021-06-20 22:15:00+00:00,02423110,A,3.568
2021-06-20 22:30:00+00:00,02423110,A,3.426
2021-06-20 22:45:00+00:00,02423110,A,3.426
2021-06-20 23:00:00+00:00,02423110,A,3.341
2021-06-20 23:15:00+00:00,02423110,A,3.285
2021-06-20 23:30:00+00:00,02423110,A,3.256
2021-06-20 23:45:00+00:00,02423110,A,3.2
2021-06-21 00:00:00+00:00,02423110,A,3.2
2021-06-21 00:15:00+00:00,02423110,A,3.143
2021-06-21 00:30:00+00:00,02423110,A,3.087
2021-06-21 00:45:00+00:00,02423110,A,3.058
2021-06-21 01:00:00+00:00,02423110,A,3.002
2021-06-21 01:15:00+00:00,02423110,A,2.945
2021-06-21 01:30:00+00:00,02423110,A,2.945
2021-06-21 01:45:00+00:00,02423110,A,2.86
2021-06-21 02:00:00+00:00,02423110,A,2.86
2021-06-21 02:15:00+00:00,02423110,A,2.806
2021-06-21 02:30:00+00:00,02423110,A,2.761
2021-06-21 02:45:00+00:00,02423110,A,2.716
2021-06-21 03:00:00+00:00,02423110,A,2.716
2021-06-21 03:15:00+00:00,02423110,A,2.67
2021-06-22 04:30:00+00:00,02423110,A,2.806
2021-06-22 04:45:00+00:00,02423110,A,4.672
2021-06-22 05:00:00+00:00,02423110,A,7.815
2021-06-22 05:15:00+00:00,02423110,A,9.543
2021-06-22 05:30:00+00:00,02423110,A,10.477
2021-06-22 05:45:00+00:00,02423110,A,10.562
2021-06-22 06:00:00+00:00,02423110,A,10.137
2021-06-22 06:15:00+00:00,02423110,A,9.401
2021-06-22 06:30:00+00:00,02423110,A,8.778
2021-06-22 06:45:00+00:00,02423110,A,7.957
2021-06-22 07:00:00+00:00,02423110,A,7.391
2021-06-22 07:15:00+00:00,02423110,A,6.966
2021-06-22 07:30:00+00:00,02423110,A,6.626
2021-06-22 07:45:00+00:00,02423110,A,6.258
2021-06-22 08:00:00+00:00,02423110,A,6.57
2021-06-22 08:15:00+00:00,02423110,A,6.428
2021-06-22 08:30:00+00:00,02423110,A,6.626
2021-06-22 08:45:00+00:00,02423110,A,6.909
2021-06-22 09:00:00+00:00,02423110,A,7.164
2021-06-22 09:15:00+00:00,02423110,A,7.532
2021-06-22 09:30:00+00:00,02423110,A,7.674
2021-06-22 09:45:00+00:00,02423110,A,7.815
2021-06-22 10:00:00+00:00,02423110,A,7.815
2021-06-22 10:15:00+00:00,02423110,A,7.532
2021-06-22 10:30:00+00:00,02423110,A,7.589
2021-06-22 10:45:00+00:00,02423110,A,7.589
2021-06-22 11:00:00+00:00,02423110,A,7.391
2021-06-22 11:15:00+00:00,02423110,A,7.306
2021-06-22 11:30:00+00:00,02423110,A,7.249
2021-06-22 11:45:00+00:00,02423110,A,7.164
2021-06-22 12:00:00+00:00,02423110,A,7.249
2021-06-22 12:15:00+00:00,02423110,A,7.023
2021-06-22 12:30:00+00:00,02423110,A,6.966
2021-06-22 12:45:00+00:00,02423110,A,6.966
2021-06-22 13:00:00+00:00,02423110,A,6.824
2021-06-22 13:15:00+00:00,02423110,A,6.768
2021-06-22 13:30:00+00:00,02423110,A,6.711
2021-06-22 13:45:00+00:00,02423110,A,6.57
2021-06-22 14:00:00+00:00,02423110,A,6.428
2021-06-22 14:15:00+00:00,02423110,A,6.428
2021-06-22 14:30:00+00:00,02423110,A,6.315
2021-06-22 14:45:00+00:00,02423110,A,6.258
2021-06-22 15:00:00+00:00,02423110,A,6.258
2021-06-22 15:15:00+00:00,02423110,A,6.116
2021-06-22 15:30:00+00:00,02423110,A,6.116
2021-06-22 15:45:00+00:00,02423110,A,6.06
2021-06-22 16:00:00+00:00,02423110,A,6.003
2021-06-22 16:15:00+00:00,02423110,A,5.947
2021-06-22 16:30:00+00:00,02423110,A,5.805
2021-06-22 16:45:00+00:00,02423110,A,5.748
2021-06-22 17:00:00+00:00,02423110,A,5.692
2021-06-22 17:15:00+00:00,02423110,A,5.522
2021-06-22 17:30:00+00:00,02423110,A,5.522
2021-06-22 17:45:00+00:00,02423110,A,5.324
2021-06-22 18:00:00+00:00,02423110,A,5.324
2021-06-22 18:15:00+00:00,02423110,A,5.21
2021-06-22 18:30:00+00:00,02423110,A,5.097
2021-06-22 18:45:00+00:00,02423110,A,5.04
2021-06-22 19:00:00+00:00,02423110,A,4.984
2021-06-22 19:15:00+00:00,02423110,A,4.842
2021-06-22 19:30:00+00:00,02423110,A,4.786
2021-06-22 19:45:00+00:00,02423110,A,4.786
2021-06-22 20:00:00+00:00,02423110,A,4.616
2021-06-22 20:15:00+00:00,02423110,A,4.559
2021-06-22 20:30:00+00:00,02423110,A,4.502
2021-06-22 20:45:00+00:00,02423110,A,4.446
2021-06-22 21:00:00+00:00,02423110,A,4.361
2021-06-22 21:15:00+00:00,02423110,A,4.304
2021-06-22 21:30:00+00:00,02423110,A,4.248
2021-06-22 21:45:00+00:00,02423110,A,4.191
2021-06-22 22:00:00+00:00,02423110,A,4.106
2021-06-22 22:15:00+00:00,02423110,A,4.106
2021-06-22 22:30:00+00:00,02423110,A,3.993
2021-06-22 22:45:00+00:00,02423110,A,3.908
2021-06-22 23:00:00+00:00,02423110,A,3.908
2021-06-22 23:15:00+00:00,02423110,A,3.851
2021-06-22 23:30:00+00:00,02423110,A,3.794
2021-06-22 23:45:00+00:00,02423110,A,3.71
2021-06-23 00:00:00+00:00,02423110,A,3.71
2021-06-23 00:15:00+00:00,02423110,A,3.653
2021-06-23 00:30:00+00:00,02423110,A,3.568
2021-06-23 00:45:00+00:00,02423110,A,3.596
2021-06-23 01:00:00+00:00,02423110,A,3.568
2021-06-23 01:15:00+00:00,02423110,A,3.511
2021-06-23 01:30:00+00:00,02423110,A,3.483
2021-06-23 01:45:00+00:00,02423110,A,3.483
2021-06-23 02:00:00+00:00,02423110,A,3.37
2021-06-23 02:15:00+00:00,02423110,A,3.37
2021-06-23 02:30:00+00:00,02423110,A,3.341
2021-06-23 02:45:00+00:00,02423110,A,3.285
2021-06-23 03:00:00+00:00,02423110,A,3.256
2021-06-23 03:15:00+00:00,02423110,A,3.2
2021-06-23 03:30:00+00:00,02423110,A,3.2
2021-06-23 03:45:00+00:00,02423110,A,3.143
2021-06-23 04:00:00+00:00,02423110,A,3.087
2021-06-23 04:15:00+00:00,02423110,A,3.087
2021-06-23 04:30:00+00:00,02423110,A,3.058
2021-06-23 04:45:00+00:00,02423110,A,3.058
2021-06-23 05:00:00+00:00,02423110,A,3.058
2021-06-23 05:15:00+00:00,02423110,A,3.002
2021-06-23 05:30:00+00:00,02423110,A,3.002
2021-06-23 05:45:00+00:00,02423110,A,2.945
2021-06-23 06:00:00+00:00,02423110,A,2.888
2021-06-23 06:15:00+00:00,02423110,A,2.86
2021-06-23 06:30:00+00:00,02423110,A,2.86
2021-06-23 06:45:00+00:00,02423110,A,2.806
2021-06-23 07:00:00+00:00,02423110,A,2.806
2021-06-23 07:15:00+00:00,02423110,A,2.761
2021-06-23 07:30:00+00:00,02423110,A,2.761
2021-06-23 07:45:00+00:00,02423110,A,2.67
2021-06-23 08:00:00+00:00,02423110,A,2.716
2021-06-23 08:15:00+00:00,02423110,A,2.67
2021-06-29 14:45:00+00:00,02423110,A,4.502
2021-06-29 15:00:00+00:00,02423110,A,9.798
2021-06-29 15:15:00+00:00,02423110,A,10.732
2021-06-29 15:30:00+00:00,02423110,A,8.552
2021-06-29 15:45:00+00:00,02423110,A,7.815
2021-06-29 16:00:00+00:00,02423110,A,7.674
2021-06-29 16:15:00+00:00,02423110,A,7.957
2021-06-29 16:30:00+00:00,02423110,A,8.552
2021-06-29 16:45:00+00:00,02423110,A,9.316
2021-06-29 17:00:00+00:00,02423110,A,9.713
2021-06-29 17:15:00+00:00,02423110,A,9.628
2021-06-29 17:30:00+00:00,02423110,A,9.486
2021-06-29 17:45:00+00:00,02423110,A,8.693
2021-06-29 18:00:00+00:00,02423110,A,8.155
2021-06-29 18:15:00+00:00,02423110,A,7.532
2021-06-29 18:30:00+00:00,02423110,A,7.164
2021-06-29 18:45:00+00:00,02423110,A,6.513
2021-06-29 19:00:00+00:00,02423110,A,6.116
2021-06-29 19:15:00+00:00,02423110,A,5.635
2021-06-29 19:30:00+00:00,02423110,A,5.21
2021-06-29 19:45:00+00:00,02423110,A,4.842
2021-06-29 20:00:00+00:00,02423110,A,4.672
2021-06-29 20:15:00+00:00,02423110,A,4.389
2021-06-29 20:30:00+00:00,02423110,A,4.191
2021-06-29 20:45:00+00:00,02423110,A,3.993
2021-06-29 21:00:00+00:00,02423110,A,3.851
2021-06-29 21:15:00+00:00,02423110,A,3.738
2021-06-29 21:30:00+00:00,02423110,A,3.596
2021-06-29 21:45:00+00:00,02423110,A,3.511
2021-06-29 22:00:00+00:00,02423110,A,3.483
2021-06-29 22:15:00+00:00,02423110,A,3.37
2021-06-29 22:30:00+00:00,02423110,A,3.285
2021-06-29 22:45:00+00:00,02423110,A,3.143
2021-06-29 23:00:00+00:00,02423110,A,3.143
2021-06-29 23:15:00+00:00,02423110,A,3.058
2021-06-29 23:30:00+00:00,02423110,A,3.002
2021-06-29 23:45:00+00:00,02423110,A,2.945
2021-06-30 00:00:00+00:00,02423110,A,2.888
2021-06-30 00:15:00+00:00,02423110,A,2.806
2021-06-30 00:30:00+00:00,02423110,A,2.761
2021-06-30 00:45:00+00:00,02423110,A,2.761
2021-06-30 01:00:00+00:00,02423110,A,2.716
2021-07-07 08:30:00+00:00,02423110,A,3.596
2021-07-07 08:45:00+00:00,02423110,A,4.389
2021-07-07 09:00:00+00:00,02423110,A,4.502
2021-07-07 09:15:00+00:00,02423110,A,4.106
2021-07-07 09:30:00+00:00,02423110,A,3.936
2021-07-07 09:45:00+00:00,02423110,A,3.851
2021-07-07 10:00:00+00:00,02423110,A,3.936
2021-07-07 10:15:00+00:00,02423110,A,4.248
2021-07-07 10:30:00+00:00,02423110,A,4.729
2021-07-07 10:45:00+00:00,02423110,A,4.842
2021-07-07 11:00:00+00:00,02423110,A,4.87
2021-07-07 11:15:00+00:00,02423110,A,4.842
2021-07-07 11:30:00+00:00,02423110,A,4.786
2021-07-07 11:45:00+00:00,02423110,A,4.672
2021-07-07 12:00:00+00:00,02423110,A,4.559
2021-07-07 12:15:00+00:00,02423110,A,4.389
2021-07-07 12:30:00+00:00,02423110,A,4.304
2021-07-07 12:45:00+00:00,02423110,A,4.134
2021-07-07 13:00:00+00:00,02423110,A,3.993
2021-07-07 13:15:00+00:00,02423110,A,3.851
2021-07-07 13:30:00+00:00,02423110,A,3.738
2021-07-07 13:45:00+00:00,02423110,A,3.596
2021-07-07 14:00:00+00:00,02423110,A,3.568
2021-07-07 14:15:00+00:00,02423110,A,3.426
2021-07-07 14:30:00+00:00,02423110,A,3.341
2021-07-07 14:45:00+00:00,02423110,A,3.285
2021-07-07 15:00:00+00:00,02423110,A,3.2
2021-07-07 15:15:00+00:00,02423110,A,3.087
2021-07-07 15:30:00+00:00,02423110,A,3.058
2021-07-07 15:45:00+00:00,02423110,A,2.945
2021-07-07 16:00:00+00:00,02423110,A,2.888
2021-07-07 16:15:00+00:00,02423110,A,2.806
2021-07-07 16:30:00+00:00,02423110,A,2.761
2021-07-07 16:45:00+00:00,02423110,A,2.716
2021-07-18 00:30:00+00:00,02423110,A,2.716
2021-07-18 01:00:00+00:00,02423110,A,2.716
2021-07-18 01:15:00+00:00,02423110,A,2.716
2021-07-18 15:30:00+00:00,02423110,A,2.806
2021-07-18 15:45:00+00:00,02423110,A,3.002
2021-07-18 16:00:00+00:00,02423110,A,3.058
2021-07-18 16:15:00+00:00,02423110,A,3.058
2021-07-18 16:30:00+00:00,02423110,A,2.945
2021-07-18 16:45:00+00:00,02423110,A,2.86
2021-07-18 17:00:00+00:00,02423110,A,2.761
2021-07-18 17:15:00+00:00,02423110,A,2.67
2021-07-19 21:00:00+00:00,02423110,A,2.716
2021-07-19 21:15:00+00:00,02423110,A,3.058
2021-07-19 21:30:00+00:00,02423110,A,3.256
2021-07-19 21:45:00+00:00,02423110,A,3.37
2021-07-19 22:00:00+00:00,02423110,A,3.426
2021-07-19 22:15:00+00:00,02423110,A,3.341
2021-07-19 22:30:00+00:00,02423110,A,3.285
2021-07-19 22:45:00+00:00,02423110,A,3.256
2021-07-19 23:00:00+00:00,02423110,A,3.2
2021-07-19 23:15:00+00:00,02423110,A,3.087
2021-07-19 23:30:00+00:00,02423110,A,3.002
2021-07-19 23:45:00+00:00,02423110,A,3.058
2021-07-20 00:00:00+00:00,02423110,A,3.2
2021-07-20 00:15:00+00:00,02423110,A,3.285
2021-07-20 00:30:00+00:00,02423110,A,3.37
2021-07-20 00:45:00+00:00,02423110,A,3.738
2021-07-20 01:00:00+00:00,02423110,A,4.616
2021-07-20 01:15:00+00:00,02423110,A,4.729
2021-07-20 01:30:00+00:00,02423110,A,4.87
2021-07-20 01:45:00+00:00,02423110,A,5.267
2021-07-20 02:00:00+00:00,02423110,A,6.06
2021-07-20 02:15:00+00:00,02423110,A,6.626
2021-07-20 02:30:00+00:00,02423110,A,7.023
2021-07-20 02:45:00+00:00,02423110,A,7.249
2021-07-20 03:00:00+00:00,02423110,A,7.164
2021-07-20 03:15:00+00:00,02423110,A,7.108
2021-07-20 03:30:00+00:00,02423110,A,7.023
2021-07-20 03:45:00+00:00,02423110,A,6.909
2021-07-20 04:00:00+00:00,02423110,A,6.711
2021-07-20 04:15:00+00:00,02423110,A,6.626
2021-07-20 04:30:00+00:00,02423110,A,6.428
2021-07-20 04:45:00+00:00,02423110,A,6.371
2021-07-20 05:00:00+00:00,02423110,A,6.173
2021-07-20 05:15:00+00:00,02423110,A,6.06
2021-07-20 05:30:00+00:00,02423110,A,5.862
2021-07-20 05:45:00+00:00,02423110,A,5.748
2021-07-20 06:00:00+00:00,02423110,A,5.578
2021-07-20 06:15:00+00:00,02423110,A,5.578
2021-07-20 06:30:00+00:00,02423110,A,5.409
2021-07-20 06:45:00+00:00,02423110,A,5.21
2021-07-20 07:00:00+00:00,02423110,A,5.21
2021-07-20 07:15:00+00:00,02423110,A,5.097
2021-07-20 07:30:00+00:00,02423110,A,4.927
2021-07-20 07:45:00+00:00,02423110,A,4.927
2021-07-20 08:00:00+00:00,02423110,A,4.87
2021-07-20 08:15:00+00:00,02423110,A,4.786
2021-07-20 08:30:00+00:00,02423110,A,4.729
2021-07-20 08:45:00+00:00,02423110,A,4.672
2021-07-20 09:00:00+00:00,02423110,A,4.616
2021-07-20 09:15:00+00:00,02423110,A,4.446
2021-07-20 09:30:00+00:00,02423110,A,4.446
2021-07-20 09:45:00+00:00,02423110,A,4.389
2021-07-20 10:00:00+00:00,02423110,A,4.361
2021-07-20 10:15:00+00:00,02423110,A,4.248
2021-07-20 10:30:00+00:00,02423110,A,4.248
2021-07-20 10:45:00+00:00,02423110,A,4.134
2021-07-20 11:00:00+00:00,02423110,A,4.106
2021-07-20 11:15:00+00:00,02423110,A,4.049
2021-07-20 11:30:00+00:00,02423110,A,3.993
2021-07-20 11:45:00+00:00,02423110,A,3.993
2021-07-20 12:00:00+00:00,02423110,A,3.908
2021-07-20 12:15:00+00:00,02423110,A,3.851
2021-07-20 12:30:00+00:00,02423110,A,3.794
2021-07-20 12:45:00+00:00,02423110,A,3.794
2021-07-20 13:00:00+00:00,02423110,A,3.738
2021-07-20 13:15:00+00:00,02423110,A,3.653
2021-07-20 13:30:00+00:00,02423110,A,3.596
2021-07-20 13:45:00+00:00,02423110,A,3.568
2021-07-20 14:00:00+00:00,02423110,A,3.511
2021-07-20 14:15:00+00:00,02423110,A,3.568
2021-07-20 14:30:00+00:00,02423110,A,3.483
2021-07-20 14:45:00+00:00,02423110,A,3.483
2021-07-20 15:00:00+00:00,02423110,A,3.426
2021-07-20 15:15:00+00:00,02423110,A,3.37
2021-07-20 15:30:00+00:00,02423110,A,3.37
