datetime_utc,site_no,qual_cd,discharge_cms
2021-04-21 22:00:00+00:00,05587450,A,4502.374
2021-04-21 23:30:00+00:00,05587450,A,4559.008
2021-04-22 00:00:00+00:00,05587450,A,4587.325
2021-04-22 00:30:00+00:00,05587450,A,4643.958
2021-04-22 01:30:00+00:00,05587450,A,4672.275
2021-04-22 02:00:00+00:00,05587450,A,4700.592
2021-04-22 03:00:00+00:00,05587450,A,4785.543
2021-04-22 03:30:00+00:00,05587450,A,4785.543
2021-04-22 04:30:00+00:00,05587450,A,4842.176
2021-04-22 05:00:00+00:00,05587450,A,4870.493
2021-04-22 05:30:00+00:00,05587450,A,4870.493
2021-04-22 06:00:00+00:00,05587450,A,4870.493
2021-04-22 07:30:00+00:00,05587450,A,4813.859
2021-04-22 08:00:00+00:00,05587450,A,4870.493
2021-04-22 09:30:00+00:00,05587450,A,4842.176
2021-04-22 10:00:00+00:00,05587450,A,4842.176
2021-04-22 10:30:00+00:00,05587450,A,4842.176
2021-04-22 11:00:00+00:00,05587450,A,4813.859
2021-04-22 11:30:00+00:00,05587450,A,4842.176
2021-04-22 12:30:00+00:00,05587450,A,4785.543
2021-04-22 13:00:00+00:00,05587450,A,4785.543
2021-04-22 13:30:00+00:00,05587450,A,4813.859
2021-04-22 14:00:00+00:00,05587450,A,4813.859
2021-04-22 14:30:00+00:00,05587450,A,4785.543
2021-04-22 15:30:00+00:00,05587450,A,4757.226
2021-04-22 16:00:00+00:00,05587450,A,4757.226
2021-04-22 16:30:00+00:00,05587450,A,4757.226
2021-04-22 17:00:00+00:00,05587450,A,4728.909
2021-04-22 17:30:00+00:00,05587450,A,4700.592
2021-04-22 18:00:00+00:00,05587450,A,4728.909
2021-04-22 18:30:00+00:00,05587450,A,4728.909
2021-04-22 19:00:00+00:00,05587450,A,4700.592
2021-04-22 19:30:00+00:00,05587450,A,4672.275
2021-04-22 20:00:00+00:00,05587450,A,4728.909
2021-04-22 20:30:00+00:00,05587450,A,4643.958
2021-04-22 21:00:00+00:00,05587450,A,4643.958
2021-04-22 21:30:00+00:00,05587450,A,4643.958
2021-04-22 22:00:00+00:00,05587450,A,4615.642
2021-04-22 23:00:00+00:00,05587450,A,4615.642
2021-04-22 23:30:00+00:00,05587450,A,4643.958
2021-04-23 00:30:00+00:00,05587450,A,4587.325
2021-04-23 01:00:00+00:00,05587450,A,4615.642
2021-04-23 01:30:00+00:00,05587450,A,4643.958
2021-04-23 02:00:00+00:00,05587450,A,4643.958
2021-04-23 02:30:00+00:00,05587450,A,4672.275
2021-04-23 03:00:00+00:00,05587450,A,4643.958
2021-04-23 03:30:00+00:00,05587450,A,4700.592
2021-04-23 04:00:00+00:00,05587450,A,4700.592
2021-04-23 04:30:00+00:00,05587450,A,4700.592
2021-04-23 05:30:00+00:00,05587450,A,4757.226
2021-04-23 06:00:00+00:00,05587450,A,4728.909
2021-04-23 06:30:00+00:00,05587450,A,4757.226
2021-04-23 07:00:00+00:00,05587450,A,4757.226
2021-04-23 08:00:00+00:00,05587450,A,4728.909
2021-04-23 08:30:00+00:00,05587450,A,4757.226
2021-04-23 09:00:00+00:00,05587450,A,4728.909
2021-04-23 09:30:00+00:00,05587450,A,4728.909
2021-04-23 10:00:00+00:00,05587450,A,4672.275
2021-04-23 10:30:00+00:00,05587450,A,4700.592
2021-04-23 11:00:00+00:00,05587450,A,4672.275
2021-04-23 12:00:00+00:00,05587450,A,4672.275
2021-04-23 12:30:00+00:00,05587450,A,4643.958
2021-04-23 13:00:00+00:00,05587450,A,4643.958
2021-04-23 13:30:00+00:00,05587450,A,4700.592
2021-04-23 14:00:00+00:00,05587450,A,4643.958
2021-04-23 14:30:00+00:00,05587450,A,4672.275
2021-04-23 15:00:00+00:00,05587450,A,4643.958
2021-04-23 15:30:00+00:00,05587450,A,4643.958
2021-04-23 16:00:00+00:00,05587450,A,4615.642
2021-04-23 17:00:00+00:00,05587450,A,4643.958
2021-04-23 17:30:00+00:00,05587450,A,4643.958
2021-04-23 18:00:00+00:00,05587450,A,4643.958
2021-04-23 18:30:00+00:00,05587450,A,4615.642
2021-04-23 19:00:00+00:00,05587450,A,4615.642
2021-04-23 19:30:00+00:00,05587450,A,4615.642
2021-04-23 20:00:00+00:00,05587450,A,4615.642
2021-04-23 20:30:00+00:00,05587450,A,4615.642
2021-04-23 21:00:00+00:00,05587450,A,4587.325
2021-04-23 22:00:00+00:00,05587450,A,4615.642
2021-04-23 22:30:00+00:00,05587450,A,4587.325
2021-04-23 23:00:00+00:00,05587450,A,4615.642
2021-04-23 23:30:00+00:00,05587450,A,4643.958
2021-04-24 00:30:00+00:00,05587450,A,4728.909
2021-04-24 01:00:00+00:00,05587450,A,4672.275
2021-04-24 01:30:00+00:00,05587450,A,4700.592
2021-04-24 02:00:00+00:00,05587450,A,4728.909
2021-04-24 02:30:00+00:00,05587450,A,4728.909
2021-04-24 04:00:00+00:00,05587450,A,4757.226
2021-04-24 04:30:00+00:00,05587450,A,4785.543
2021-04-24 05:00:00+00:00,05587450,A,4785.543
2021-04-24 06:30:00+00:00,05587450,A,4813.859
2021-04-24 07:00:00+00:00,05587450,A,4842.176
2021-04-24 08:00:00+00:00,05587450,A,4785.543
2021-04-24 08:30:00+00:00,05587450,A,4813.859
2021-04-24 09:30:00+00:00,05587450,A,4785.543
2021-04-24 10:00:00+00:00,05587450,A,4813.859
2021-04-24 10:30:00+00:00,05587450,A,4870.493
2021-04-24 11:00:00+00:00,05587450,A,4870.493
2021-04-24 11:30:00+00:00,05587450,A,4870.493
2021-04-24 12:30:00+00:00,05587450,A,4898.81
2021-04-24 13:00:00+00:00,05587450,A,4927.127
2021-04-24 13:30:00+00:00,05587450,A,4955.443
2021-04-24 14:00:00+00:00,05587450,A,5012.077
2021-04-24 14:30:00+00:00,05587450,A,4955.443
2021-04-24 15:00:00+00:00,05587450,A,5012.077
2021-04-24 15:30:00+00:00,05587450,A,5012.077
2021-04-24 16:00:00+00:00,05587450,A,5012.077
2021-04-24 16:30:00+00:00,05587450,A,5012.077
2021-04-24 17:00:00+00:00,05587450,A,5040.394
2021-04-24 18:00:00+00:00,05587450,A,5097.028
2021-04-24 18:30:00+00:00,05587450,A,5125.344
2021-04-24 20:30:00+00:00,05587450,A,5210.295
2021-04-24 21:00:00+00:00,05587450,A,5210.295
2021-04-24 21:30:00+00:00,05587450,A,5238.612
2021-04-24 22:30:00+00:00,05587450,A,5351.879
2021-04-24 23:00:00+00:00,05587450,A,5351.879
2021-04-24 23:30:00+00:00,05587450,A,5436.829
2021-04-25 00:00:00+00:00,05587450,A,5465.146
2021-04-25 00:30:00+00:00,05587450,A,5465.146
2021-04-25 01:00:00+00:00,05587450,A,5493.463
2021-04-25 01:30:00+00:00,05587450,A,5521.78
2021-04-25 02:00:00+00:00,05587450,A,5550.097
2021-04-25 02:30:00+00:00,05587450,A,5550.097
2021-04-25 03:00:00+00:00,05587450,A,5550.097
2021-04-25 03:30:00+00:00,05587450,A,5578.414
2021-04-25 04:00:00+00:00,05587450,A,5578.414
2021-04-25 04:30:00+00:00,05587450,A,5635.047
2021-04-25 05:00:00+00:00,05587450,A,5578.414
2021-04-25 05:30:00+00:00,05587450,A,5606.73
2021-04-25 06:00:00+00:00,05587450,A,5635.047
2021-04-25 06:30:00+00:00,05587450,A,5635.047
2021-04-25 07:00:00+00:00,05587450,A,5663.364
2021-04-25 07:30:00+00:00,05587450,A,5663.364
2021-04-25 08:00:00+00:00,05587450,A,5663.364
2021-04-25 08:30:00+00:00,05587450,A,5663.364
2021-04-25 09:00:00+00:00,05587450,A,5691.681
2021-04-25 09:30:00+00:00,05587450,A,5691.681
2021-04-25 10:00:00+00:00,05587450,A,5719.998
2021-04-25 10:30:00+00:00,05587450,A,5691.681
2021-04-25 11:00:00+00:00,05587450,A,5691.681
2021-04-25 11:30:00+00:00,05587450,A,5691.681
2021-04-25 12:00:00+00:00,05587450,A,5691.681
2021-04-25 12:30:00+00:00,05587450,A,5691.681
2021-04-25 13:00:00+00:00,05587450,A,5691.681
2021-04-25 13:30:00+00:00,05587450,A,5691.681
2021-04-25 14:00:00+00:00,05587450,A,5663.364
2021-04-25 14:30:00+00:00,05587450,A,5663.364
2021-04-25 15:00:00+00:00,05587450,A,5663.364
2021-04-25 15:30:00+00:00,05587450,A,5663.364
2021-04-25 16:00:00+00:00,05587450,A,5635.047
2021-04-25 16:30:00+00:00,05587450,A,5635.047
2021-04-25 17:00:00+00:00,05587450,A,5635.047
2021-04-25 17:30:00+00:00,05587450,A,5635.047
2021-04-25 18:00:00+00:00,05587450,A,5606.73
2021-04-25 18:30:00+00:00,05587450,A,5635.047
2021-04-25 19:00:00+00:00,05587450,A,5606.73
2021-04-25 19:30:00+00:00,05587450,A,5606.73
2021-04-25 20:00:00+00:00,05587450,A,5606.73
2021-04-25 20:30:00+00:00,05587450,A,5606.73
2021-04-25 21:30:00+00:00,05587450,A,5606.73
2021-04-25 22:00:00+00:00,05587450,A,5578.414
2021-04-25 22:30:00+00:00,05587450,A,5578.414
2021-04-25 23:00:00+00:00,05587450,A,5550.097
2021-04-25 23:30:00+00:00,05587450,A,5578.414
2021-04-26 00:00:00+00:00,05587450,A,5578.414
2021-04-26 00:30:00+00:00,05587450,A,5578.414
2021-04-26 01:00:00+00:00,05587450,A,5606.73
2021-04-26 01:30:00+00:00,05587450,A,5606.73
2021-04-26 02:00:00+00:00,05587450,A,5606.73
2021-04-26 02:30:00+00:00,05587450,A,5606.73
2021-04-26 03:00:00+00:00,05587450,A,5606.73
2021-04-26 03:30:00+00:00,05587450,A,5606.73
2021-04-26 04:00:00+00:00,05587450,A,5606.73
2021-04-26 04:30:00+00:00,05587450,A,5578.414
2021-04-26 05:00:00+00:00,05587450,A,5578.414
2021-04-26 05:30:00+00:00,05587450,A,5606.73
2021-04-26 06:00:00+00:00,05587450,A,5578.414
2021-04-26 06:30:00+00:00,05587450,A,5578.414
2021-04-26 07:00:00+00:00,05587450,A,5550.097
2021-04-26 07:30:00+00:00,05587450,A,5550.097
2021-04-26 08:00:00+00:00,05587450,A,5550.097
2021-04-26 08:30:00+00:00,05587450,A,5521.78
2021-04-26 09:00:00+00:00,05587450,A,5550.097
2021-04-26 09:30:00+00:00,05587450,A,5521.78
2021-04-26 10:00:00+00:00,05587450,A,5521.78
2021-04-26 10:30:00+00:00,05587450,A,5521.78
2021-04-26 11:00:00+00:00,05587450,A,5521.78
2021-04-26 11:30:00+00:00,05587450,A,5521.78
2021-04-26 12:00:00+00:00,05587450,A,5521.78
2021-04-26 12:30:00+00:00,05587450,A,5493.463
2021-04-26 13:00:00+00:00,05587450,A,5493.463
2021-04-26 13:30:00+00:00,05587450,A,5493.463
2021-04-26 14:00:00+00:00,05587450,A,5493.463
2021-04-26 14:30:00+00:00,05587450,A,5465.146
2021-04-26 15:00:00+00:00,05587450,A,5493.463
2021-04-26 15:30:00+00:00,05587450,A,5493.463
2021-04-26 16:00:00+00:00,05587450,A,5465.146
2021-04-26 16:30:00+00:00,05587450,A,5465.146
2021-04-26 17:00:00+00:00,05587450,A,5465.146
2021-04-26 17:30:00+00:00,05587450,A,5493.463
2021-04-26 18:00:00+00:00,05587450,A,5465.146
2021-04-26 18:30:00+00:00,05587450,A,5465.146
2021-04-26 19:00:00+00:00,05587450,A,5493.463
2021-04-26 20:00:00+00:00,05587450,A,5436.829
2021-04-26 20:30:00+00:00,05587450,A,5465.146
2021-04-26 21:00:00+00:00,05587450,A,5465.146
2021-04-26 21:30:00+00:00,05587450,A,5465.146
2021-04-26 22:00:00+00:00,05587450,A,5436.829
2021-04-26 22:30:00+00:00,05587450,A,5436.829
2021-04-26 23:00:00+00:00,05587450,A,5436.829
2021-04-26 23:30:00+00:00,05587450,A,5436.829
2021-04-27 00:00:00+00:00,05587450,A,5408.513
2021-04-27 00:30:00+00:00,05587450,A,5436.829
2021-04-27 01:00:00+00:00,05587450,A,5436.829
2021-04-27 01:30:00+00:00,05587450,A,5436.829
2021-04-27 02:00:00+00:00,05587450,A,5436.829
2021-04-27 02:30:00+00:00,05587450,A,5436.829
2021-04-27 03:00:00+00:00,05587450,A,5408.513
2021-04-27 03:30:00+00:00,05587450,A,5408.513
2021-04-27 04:00:00+00:00,05587450,A,5408.513
2021-04-27 04:30:00+00:00,05587450,A,5465.146
2021-04-27 05:00:00+00:00,05587450,A,5436.829
2021-04-27 05:30:00+00:00,05587450,A,5436.829
2021-04-27 06:00:00+00:00,05587450,A,5408.513
2021-04-27 06:30:00+00:00,05587450,A,5436.829
2021-04-27 07:00:00+00:00,05587450,A,5436.829
2021-04-27 07:30:00+00:00,05587450,A,5436.829
2021-04-27 08:00:00+00:00,05587450,A,5436.829
2021-04-27 08:30:00+00:00,05587450,A,5408.513
2021-04-27 09:00:00+00:00,05587450,A,5408.513
2021-04-27 09:30:00+00:00,05587450,A,5408.513
2021-04-27 10:00:00+00:00,05587450,A,5408.513
2021-04-27 10:30:00+00:00,05587450,A,5380.196
2021-04-27 11:00:00+00:00,05587450,A,5380.196
2021-04-27 11:30:00+00:00,05587450,A,5380.196
2021-04-27 12:00:00+00:00,05587450,A,5380.196
2021-04-27 12:30:00+00:00,05587450,A,5380.196
2021-04-27 13:00:00+00:00,05587450,A,5351.879
2021-04-27 13:30:00+00:00,05587450,A,5351.879
2021-04-27 14:00:00+00:00,05587450,A,5323.562
2021-04-27 14:30:00+00:00,05587450,A,5351.879
2021-04-27 15:00:00+00:00,05587450,A,5323.562
2021-04-27 15:30:00+00:00,05587450,A,5323.562
2021-04-27 16:00:00+00:00,05587450,A,5295.245
2021-04-27 16:30:00+00:00,05587450,A,5295.245
2021-04-27 17:30:00+00:00,05587450,A,5266.929
2021-04-27 18:00:00+00:00,05587450,A,5266.929
2021-04-27 18:30:00+00:00,05587450,A,5266.929
2021-04-27 19:00:00+00:00,05587450,A,5238.612
2021-04-27 19:30:00+00:00,05587450,A,5210.295
2021-04-27 20:00:00+00:00,05587450,A,5210.295
2021-04-27 20:30:00+00:00,05587450,A,5238.612
2021-04-27 21:00:00+00:00,05587450,A,5210.295
2021-04-27 21:30:00+00:00,05587450,A,5210.295
2021-04-27 22:00:00+00:00,05587450,A,5210.295
2021-04-27 22:30:00+00:00,05587450,A,5153.661
2021-04-27 23:00:00+00:00,05587450,A,5181.978
2021-04-27 23:30:00+00:00,05587450,A,5181.978
2021-04-28 00:00:00+00:00,05587450,A,5181.978
2021-04-28 00:30:00+00:00,05587450,A,5153.661
2021-04-28 01:00:00+00:00,05587450,A,5125.344
2021-04-28 01:30:00+00:00,05587450,A,5153.661
2021-04-28 02:00:00+00:00,05587450,A,5153.661
2021-04-28 02:30:00+00:00,05587450,A,5153.661
2021-04-28 03:00:00+00:00,05587450,A,5125.344
2021-04-28 03:30:00+00:00,05587450,A,5125.344
2021-04-28 04:00:00+00:00,05587450,A,5125.344
2021-04-28 04:30:00+00:00,05587450,A,5125.344
2021-04-28 05:00:00+00:00,05587450,A,5125.344
2021-04-28 05:30:00+00:00,05587450,A,5153.661
2021-04-28 06:00:00+00:00,05587450,A,5125.344
2021-04-28 06:30:00+00:00,05587450,A,5125.344
2021-04-28 07:00:00+00:00,05587450,A,5097.028
2021-04-28 07:30:00+00:00,05587450,A,5125.344
2021-04-28 08:00:00+00:00,05587450,A,5125.344
2021-04-28 08:30:00+00:00,05587450,A,5125.344
2021-04-28 09:00:00+00:00,05587450,A,5125.344
2021-04-28 09:30:00+00:00,05587450,A,5097.028
2021-04-28 10:00:00+00:00,05587450,A,5068.711
2021-04-28 10:30:00+00:00,05587450,A,5040.394
2021-04-28 11:00:00+00:00,05587450,A,5012.077
2021-04-28 12:00:00+00:00,05587450,A,4955.443
2021-04-28 12:30:00+00:00,05587450,A,4955.443
2021-04-28 13:00:00+00:00,05587450,A,4927.127
2021-04-28 13:30:00+00:00,05587450,A,4955.443
2021-04-28 14:00:00+00:00,05587450,A,4955.443
2021-04-28 14:30:00+00:00,05587450,A,4955.443
2021-04-28 15:00:00+00:00,05587450,A,4870.493
2021-04-28 16:00:00+00:00,05587450,A,4898.81
2021-04-28 16:30:00+00:00,05587450,A,4870.493
2021-04-28 17:00:00+00:00,05587450,A,4870.493
2021-04-28 17:30:00+00:00,05587450,A,4842.176
2021-04-28 18:00:00+00:00,05587450,A,4813.859
2021-04-28 18:30:00+00:00,05587450,A,4757.226
2021-04-28 19:00:00+00:00,05587450,A,4757.226
2021-04-28 22:30:00+00:00,05587450,A,4672.275
2021-04-29 00:30:00+00:00,05587450,A,4700.592
2021-04-29 01:00:00+00:00,05587450,A,4700.592
2021-04-29 01:30:00+00:00,05587450,A,4700.592
2021-04-29 02:00:00+00:00,05587450,A,4700.592
2021-04-29 02:30:00+00:00,05587450,A,4672.275
2021-04-29 03:00:00+00:00,05587450,A,4672.275
2021-04-29 03:30:00+00:00,05587450,A,4700.592
2021-04-29 04:00:00+00:00,05587450,A,4700.592
2021-04-29 04:30:00+00:00,05587450,A,4700.592
2021-04-29 05:00:00+00:00,05587450,A,4728.909
2021-04-29 05:30:00+00:00,05587450,A,4728.909
2021-04-29 06:00:00+00:00,05587450,A,4728.909
2021-04-29 06:30:00+00:00,05587450,A,4728.909
2021-04-29 07:00:00+00:00,05587450,A,4757.226
2021-04-29 07:30:00+00:00,05587450,A,4757.226
2021-04-29 08:00:00+00:00,05587450,A,4757.226
2021-04-29 08:30:00+00:00,05587450,A,4813.859
2021-04-29 09:00:00+00:00,05587450,A,4870.493
2021-04-29 09:30:00+00:00,05587450,A,4898.81
2021-04-29 10:00:00+00:00,05587450,A,4898.81
2021-04-29 11:00:00+00:00,05587450,A,4983.76
2021-04-29 11:30:00+00:00,05587450,A,4955.443
2021-04-29 12:00:00+00:00,05587450,A,4983.76
2021-04-29 13:00:00+00:00,05587450,A,5012.077
2021-04-29 13:30:00+00:00,05587450,A,5012.077
2021-04-29 14:00:00+00:00,05587450,A,5040.394
2021-04-29 14:30:00+00:00,05587450,A,5040.394
2021-04-29 15:00:00+00:00,05587450,A,5040.394
2021-04-29 15:30:00+00:00,05587450,A,5040.394
2021-04-29 16:00:00+00:00,05587450,A,5040.394
2021-04-29 16:30:00+00:00,05587450,A,5068.711
2021-04-29 17:00:00+00:00,05587450,A,5068.711
2021-04-29 17:30:00+00:00,05587450,A,5040.394
2021-04-29 18:00:00+00:00,05587450,A,5068.711
2021-04-29 18:30:00+00:00,05587450,A,5068.711
2021-04-29 19:00:00+00:00,05587450,A,5097.028
2021-04-29 19:30:00+00:00,05587450,A,5097.028
2021-04-29 20:00:00+00:00,05587450,A,5097.028
2021-04-29 20:30:00+00:00,05587450,A,5097.028
2021-04-29 21:00:00+00:00,05587450,A,5125.344
2021-04-29 21:30:00+00:00,05587450,A,5125.344
2021-04-29 22:00:00+00:00,05587450,A,5125.344
2021-04-29 22:30:00+00:00,05587450,A,5153.661
2021-04-29 23:00:00+00:00,05587450,A,5181.978
2021-04-29 23:30:00+00:00,05587450,A,5181.978
2021-04-30 00:00:00+00:00,05587450,A,5210.295
2021-04-30 00:30:00+00:00,05587450,A,5181.978
2021-04-30 01:00:00+00:00,05587450,A,5181.978
2021-04-30 01:30:00+00:00,05587450,A,5210.295
2021-04-30 02:00:00+00:00,05587450,A,5210.295
2021-04-30 02:30:00+00:00,05587450,A,5210.295
2021-04-30 03:00:00+00:00,05587450,A,5238.612
2021-04-30 03:30:00+00:00,05587450,A,5238.612
2021-04-30 04:00:00+00:00,05587450,A,5238.612
2021-04-30 04:30:00+00:00,05587450,A,5266.929
2021-04-30 05:00:00+00:00,05587450,A,5295.245
2021-04-30 05:30:00+00:00,05587450,A,5295.245
2021-04-30 06:00:00+00:00,05587450,A,5323.562
2021-04-30 06:30:00+00:00,05587450,A,5323.562
2021-04-30 07:00:00+00:00,05587450,A,5351.879
2021-04-30 07:30:00+00:00,05587450,A,5351.879
2021-04-30 08:00:00+00:00,05587450,A,5351.879
2021-04-30 08:30:00+00:00,05587450,A,5351.879
2021-04-30 09:00:00+00:00,05587450,A,5351.879
2021-04-30 09:30:00+00:00,05587450,A,5351.879
2021-04-30 10:00:00+00:00,05587450,A,5351.879
2021-04-30 10:30:00+00:00,05587450,A,5380.196
2021-04-30 11:00:00+00:00,05587450,A,5351.879
2021-04-30 12:30:00+00:00,05587450,A,5380.196
2021-04-30 13:00:00+00:00,05587450,A,5436.829
2021-04-30 14:00:00+00:00,05587450,A,5465.146
2021-04-30 14:30:00+00:00,05587450,A,5493.463
2021-04-30 15:00:00+00:00,05587450,A,5465.146
2021-04-30 15:30:00+00:00,05587450,A,5493.463
2021-04-30 16:00:00+00:00,05587450,A,5521.78
2021-04-30 16:30:00+00:00,05587450,A,5493.463
2021-04-30 17:00:00+00:00,05587450,A,5493.463
2021-04-30 17:30:00+00:00,05587450,A,5493.463
2021-04-30 18:00:00+00:00,05587450,A,5550.097
2021-04-30 18:30:00+00:00,05587450,A,5550.097
2021-04-30 19:00:00+00:00,05587450,A,5550.097
2021-04-30 19:30:00+00:00,05587450,A,5550.097
2021-04-30 20:00:00+00:00,05587450,A,5550.097
2021-04-30 20:30:00+00:00,05587450,A,5550.097
2021-04-30 21:00:00+00:00,05587450,A,5578.414
2021-04-30 21:30:00+00:00,05587450,A,5578.414
2021-04-30 22:00:00+00:00,05587450,A,5578.414
2021-04-30 22:30:00+00:00,05587450,A,5578.414
2021-04-30 23:00:00+00:00,05587450,A,5606.73
2021-04-30 23:30:00+00:00,05587450,A,5606.73
2021-05-01 00:00:00+00:00,05587450,A,5578.414
2021-05-01 00:30:00+00:00,05587450,A,5606.73
2021-05-01 01:00:00+00:00,05587450,A,5578.414
2021-05-01 01:30:00+00:00,05587450,A,5606.73
2021-05-01 02:00:00+00:00,05587450,A,5578.414
2021-05-01 02:30:00+00:00,05587450,A,5521.78
